image_path,true_label,predicted_label,confidence,probability
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_524_580\frame12.jpg,fake,real,0.687744140625,0.312255859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_524_580\frame13.jpg,fake,real,0.5390625,0.4609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_524_580\frame14.jpg,fake,real,0.68994140625,0.31005859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_524_580\frame2.jpg,fake,real,0.6025390625,0.3974609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_524_580\frame3.jpg,fake,real,0.587890625,0.412109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_524_580\frame4.jpg,fake,real,0.80810546875,0.19189453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_524_580\frame6.jpg,fake,real,0.50439453125,0.49560546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_524_580\frame8.jpg,fake,real,0.874755859375,0.125244140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_524_580\frame9.jpg,fake,real,0.6806640625,0.3193359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_526_436\frame1.jpg,fake,real,0.507080078125,0.492919921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_526_436\frame10.jpg,fake,real,0.573974609375,0.426025390625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_526_436\frame13.jpg,fake,real,0.55322265625,0.44677734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_526_436\frame6.jpg,fake,real,0.5087890625,0.4912109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_527_454\frame0.jpg,fake,real,0.641845703125,0.358154296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_527_454\frame10.jpg,fake,real,0.572021484375,0.427978515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_527_454\frame11.jpg,fake,real,0.6884765625,0.3115234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_527_454\frame12.jpg,fake,real,0.523681640625,0.476318359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_527_454\frame14.jpg,fake,real,0.564697265625,0.435302734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_527_454\frame2.jpg,fake,real,0.61572265625,0.38427734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_527_454\frame3.jpg,fake,real,0.615966796875,0.384033203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_527_454\frame4.jpg,fake,real,0.58935546875,0.41064453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_527_454\frame6.jpg,fake,real,0.63134765625,0.36865234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_527_454\frame8.jpg,fake,real,0.530517578125,0.469482421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_527_454\frame9.jpg,fake,real,0.5615234375,0.4384765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_544_532\frame6.jpg,fake,real,0.537841796875,0.462158203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_546_621\frame8.jpg,fake,real,0.537109375,0.462890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_546_621\frame9.jpg,fake,real,0.578369140625,0.421630859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_548_632\frame0.jpg,fake,real,0.704833984375,0.295166015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_548_632\frame1.jpg,fake,real,0.7236328125,0.2763671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_548_632\frame10.jpg,fake,real,0.90533447265625,0.09466552734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_548_632\frame11.jpg,fake,real,0.598388671875,0.401611328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_548_632\frame12.jpg,fake,real,0.7913818359375,0.2086181640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_548_632\frame13.jpg,fake,real,0.738037109375,0.261962890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_548_632\frame14.jpg,fake,real,0.793212890625,0.206787109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_548_632\frame2.jpg,fake,real,0.8143310546875,0.1856689453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_548_632\frame3.jpg,fake,real,0.829345703125,0.170654296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_548_632\frame4.jpg,fake,real,0.823486328125,0.176513671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_548_632\frame5.jpg,fake,real,0.662841796875,0.337158203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_548_632\frame6.jpg,fake,real,0.905517578125,0.094482421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_548_632\frame7.jpg,fake,real,0.7806396484375,0.2193603515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_548_632\frame8.jpg,fake,real,0.511962890625,0.488037109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_548_632\frame9.jpg,fake,real,0.853759765625,0.146240234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_586_223\frame7.jpg,fake,real,0.503662109375,0.496337890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_588_556\frame8.jpg,fake,real,0.528076171875,0.471923828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_590_034\frame0.jpg,fake,real,0.8077392578125,0.1922607421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_590_034\frame1.jpg,fake,real,0.579833984375,0.420166015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_590_034\frame11.jpg,fake,real,0.695068359375,0.304931640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_590_034\frame12.jpg,fake,real,0.562744140625,0.437255859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_590_034\frame14.jpg,fake,real,0.52001953125,0.47998046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_590_034\frame2.jpg,fake,real,0.6845703125,0.3154296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_590_034\frame3.jpg,fake,real,0.7451171875,0.2548828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_590_034\frame4.jpg,fake,real,0.593017578125,0.406982421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_590_034\frame9.jpg,fake,real,0.522705078125,0.477294921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_596_609\frame5.jpg,fake,real,0.505126953125,0.494873046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_598_178\frame6.jpg,fake,real,0.50341796875,0.49658203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_603_575\frame0.jpg,fake,real,0.64111328125,0.35888671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_603_575\frame1.jpg,fake,real,0.646240234375,0.353759765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_603_575\frame10.jpg,fake,real,0.66064453125,0.33935546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_603_575\frame11.jpg,fake,real,0.70263671875,0.29736328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_603_575\frame12.jpg,fake,real,0.652587890625,0.347412109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_603_575\frame13.jpg,fake,real,0.53857421875,0.46142578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_603_575\frame14.jpg,fake,real,0.658203125,0.341796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_603_575\frame2.jpg,fake,real,0.724853515625,0.275146484375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_603_575\frame3.jpg,fake,real,0.682373046875,0.317626953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_603_575\frame4.jpg,fake,real,0.69873046875,0.30126953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_603_575\frame5.jpg,fake,real,0.579345703125,0.420654296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_603_575\frame6.jpg,fake,real,0.66015625,0.33984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_603_575\frame7.jpg,fake,real,0.559326171875,0.440673828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_603_575\frame8.jpg,fake,real,0.694580078125,0.305419921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_603_575\frame9.jpg,fake,real,0.5869140625,0.4130859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_634_660\frame7.jpg,fake,real,0.516845703125,0.483154296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_634_660\frame8.jpg,fake,real,0.52197265625,0.47802734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_637_427\frame1.jpg,fake,real,0.7537841796875,0.2462158203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_637_427\frame10.jpg,fake,real,0.70703125,0.29296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_637_427\frame12.jpg,fake,real,0.67529296875,0.32470703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_637_427\frame13.jpg,fake,real,0.635009765625,0.364990234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_637_427\frame2.jpg,fake,real,0.68505859375,0.31494140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_637_427\frame3.jpg,fake,real,0.651123046875,0.348876953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_637_427\frame4.jpg,fake,real,0.68701171875,0.31298828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_637_427\frame5.jpg,fake,real,0.593505859375,0.406494140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_637_427\frame6.jpg,fake,real,0.57568359375,0.42431640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_637_427\frame7.jpg,fake,real,0.734130859375,0.265869140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_637_427\frame8.jpg,fake,real,0.72705078125,0.27294921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_637_427\frame9.jpg,fake,real,0.6181640625,0.3818359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_640_638\frame8.jpg,fake,real,0.505859375,0.494140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_640_638\frame9.jpg,fake,real,0.633056640625,0.366943359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_642_635\frame10.jpg,fake,real,0.505615234375,0.494384765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_642_635\frame2.jpg,fake,real,0.6005859375,0.3994140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_642_635\frame4.jpg,fake,real,0.559326171875,0.440673828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_642_635\frame7.jpg,fake,real,0.505615234375,0.494384765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_654_648\frame0.jpg,fake,real,0.5830078125,0.4169921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_654_648\frame10.jpg,fake,real,0.582763671875,0.417236328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_654_648\frame14.jpg,fake,real,0.537353515625,0.462646484375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_654_648\frame7.jpg,fake,real,0.717041015625,0.282958984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_666_656\frame0.jpg,fake,real,0.796630859375,0.203369140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_666_656\frame7.jpg,fake,real,0.518798828125,0.481201171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_697_581\frame0.jpg,fake,real,0.7275390625,0.2724609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_697_581\frame1.jpg,fake,real,0.673583984375,0.326416015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_697_581\frame10.jpg,fake,real,0.801513671875,0.198486328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_697_581\frame11.jpg,fake,real,0.570556640625,0.429443359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_697_581\frame12.jpg,fake,real,0.62646484375,0.37353515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_697_581\frame13.jpg,fake,real,0.72412109375,0.27587890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_697_581\frame14.jpg,fake,real,0.74267578125,0.25732421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_697_581\frame2.jpg,fake,real,0.5302734375,0.4697265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_697_581\frame3.jpg,fake,real,0.703857421875,0.296142578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_697_581\frame4.jpg,fake,real,0.630615234375,0.369384765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_697_581\frame5.jpg,fake,real,0.699951171875,0.300048828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_697_581\frame6.jpg,fake,real,0.66796875,0.33203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_697_581\frame7.jpg,fake,real,0.73779296875,0.26220703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_697_581\frame8.jpg,fake,real,0.607421875,0.392578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_697_581\frame9.jpg,fake,real,0.5927734375,0.4072265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_704_723\frame0.jpg,fake,real,0.554931640625,0.445068359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_704_723\frame1.jpg,fake,real,0.516357421875,0.483642578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_704_723\frame10.jpg,fake,real,0.593505859375,0.406494140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_704_723\frame11.jpg,fake,real,0.65673828125,0.34326171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_704_723\frame12.jpg,fake,real,0.685302734375,0.314697265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_704_723\frame13.jpg,fake,real,0.660888671875,0.339111328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_704_723\frame14.jpg,fake,real,0.646484375,0.353515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_704_723\frame2.jpg,fake,real,0.554443359375,0.445556640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_704_723\frame3.jpg,fake,real,0.573974609375,0.426025390625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_704_723\frame5.jpg,fake,real,0.595703125,0.404296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_704_723\frame6.jpg,fake,real,0.553955078125,0.446044921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_704_723\frame7.jpg,fake,real,0.566650390625,0.433349609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_704_723\frame8.jpg,fake,real,0.584716796875,0.415283203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_704_723\frame9.jpg,fake,real,0.600830078125,0.399169921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_723_704\frame5.jpg,fake,real,0.51806640625,0.48193359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_723_704\frame6.jpg,fake,real,0.528564453125,0.471435546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_728_673\frame0.jpg,fake,real,0.61865234375,0.38134765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_728_673\frame1.jpg,fake,real,0.50341796875,0.49658203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_728_673\frame10.jpg,fake,real,0.5029296875,0.4970703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_728_673\frame11.jpg,fake,real,0.5224609375,0.4775390625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_728_673\frame12.jpg,fake,real,0.53759765625,0.46240234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_728_673\frame14.jpg,fake,real,0.7767333984375,0.2232666015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_728_673\frame2.jpg,fake,real,0.5830078125,0.4169921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_728_673\frame3.jpg,fake,real,0.607421875,0.392578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_728_673\frame6.jpg,fake,real,0.5078125,0.4921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_728_673\frame8.jpg,fake,real,0.684326171875,0.315673828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_728_673\frame9.jpg,fake,real,0.694580078125,0.305419921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_735_774\frame1.jpg,fake,real,0.555419921875,0.444580078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_735_774\frame10.jpg,fake,real,0.60009765625,0.39990234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_738_804\frame14.jpg,fake,real,0.58935546875,0.41064453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_738_804\frame4.jpg,fake,real,0.509521484375,0.490478515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_739_865\frame0.jpg,fake,real,0.89141845703125,0.10858154296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_739_865\frame1.jpg,fake,real,0.544921875,0.455078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_739_865\frame10.jpg,fake,real,0.798828125,0.201171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_739_865\frame11.jpg,fake,real,0.66845703125,0.33154296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_739_865\frame12.jpg,fake,real,0.729248046875,0.270751953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_739_865\frame13.jpg,fake,real,0.653564453125,0.346435546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_739_865\frame14.jpg,fake,real,0.577392578125,0.422607421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_739_865\frame3.jpg,fake,real,0.562744140625,0.437255859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_739_865\frame4.jpg,fake,real,0.59326171875,0.40673828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_739_865\frame6.jpg,fake,real,0.6337890625,0.3662109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_739_865\frame7.jpg,fake,real,0.556884765625,0.443115234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_739_865\frame9.jpg,fake,real,0.55419921875,0.44580078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_759_755\frame0.jpg,fake,real,0.6474609375,0.3525390625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_765_867\frame10.jpg,fake,real,0.8289794921875,0.1710205078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_765_867\frame11.jpg,fake,real,0.8441162109375,0.1558837890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_765_867\frame12.jpg,fake,real,0.8245849609375,0.1754150390625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_765_867\frame13.jpg,fake,real,0.8150634765625,0.1849365234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_765_867\frame14.jpg,fake,real,0.821533203125,0.178466796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_765_867\frame2.jpg,fake,real,0.7001953125,0.2998046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_765_867\frame3.jpg,fake,real,0.65673828125,0.34326171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_765_867\frame4.jpg,fake,real,0.559814453125,0.440185546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_765_867\frame5.jpg,fake,real,0.5224609375,0.4775390625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_765_867\frame6.jpg,fake,real,0.64599609375,0.35400390625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_765_867\frame7.jpg,fake,real,0.63916015625,0.36083984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_765_867\frame8.jpg,fake,real,0.680908203125,0.319091796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_765_867\frame9.jpg,fake,real,0.85546875,0.14453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_771_849\frame0.jpg,fake,real,0.53662109375,0.46337890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_771_849\frame3.jpg,fake,real,0.659423828125,0.340576171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_797_844\frame10.jpg,fake,real,0.7559814453125,0.2440185546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_797_844\frame12.jpg,fake,real,0.74169921875,0.25830078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_797_844\frame13.jpg,fake,real,0.741455078125,0.258544921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_797_844\frame2.jpg,fake,real,0.70556640625,0.29443359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_797_844\frame4.jpg,fake,real,0.669677734375,0.330322265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_797_844\frame9.jpg,fake,real,0.560791015625,0.439208984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_804_738\frame1.jpg,fake,real,0.8411865234375,0.1588134765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_804_738\frame10.jpg,fake,real,0.796630859375,0.203369140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_804_738\frame11.jpg,fake,real,0.70654296875,0.29345703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_804_738\frame12.jpg,fake,real,0.8193359375,0.1806640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_804_738\frame13.jpg,fake,real,0.730712890625,0.269287109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_804_738\frame2.jpg,fake,real,0.55810546875,0.44189453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_804_738\frame3.jpg,fake,real,0.8353271484375,0.1646728515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_804_738\frame4.jpg,fake,real,0.70654296875,0.29345703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_804_738\frame5.jpg,fake,real,0.7811279296875,0.2188720703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_804_738\frame6.jpg,fake,real,0.7664794921875,0.2335205078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_804_738\frame7.jpg,fake,real,0.6220703125,0.3779296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_804_738\frame8.jpg,fake,real,0.7545166015625,0.2454833984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_804_738\frame9.jpg,fake,real,0.838623046875,0.161376953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_806_781\frame0.jpg,fake,real,0.6337890625,0.3662109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_806_781\frame12.jpg,fake,real,0.565673828125,0.434326171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_806_781\frame14.jpg,fake,real,0.632568359375,0.367431640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_806_781\frame2.jpg,fake,real,0.634521484375,0.365478515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_806_781\frame3.jpg,fake,real,0.540771484375,0.459228515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_806_781\frame4.jpg,fake,real,0.521240234375,0.478759765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_NeuralTextures_806_781\frame9.jpg,fake,real,0.604736328125,0.395263671875
